"iteration","ordinary_kendall_tau","causal_kendall_tau","delta_kendall_tau","ordinary_spearman_rho","causal_spearman_rho","delta_spearman_rho","ordinary_top5_recovery","causal_top5_recovery","delta_top5_recovery","ordinary_ndcg_at_5","causal_ndcg_at_5","delta_ndcg_at_5","ordinary_pbi","causal_pbi","improvement_absolute_pbi","ordinary_poa","causal_poa","improvement_absolute_poa","ordinary_proximal_mass","causal_proximal_mass","reduction_proximal_mass"
402,0.516865955274522,0.533361677251369,0.0164957219768465,0.647884332685988,0.664496751472808,0.0166124187868202,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.11517314464242,1.10907857502728,0.00609456961513155,0.223034628928483,0.221815715005457,0.00121891392302631,0.83719148896312,0.82865474447023,0.00853674449289077
403,0.516865955274522,0.527863103259086,0.0109971479845643,0.641793112464154,0.648438079978882,0.0066449675147281,0.6,0.6,0,0.926274329247735,0.94322855412957,0.016954224881835,1.0447933962176,1.03371300541129,0.0110803908063184,0.208958679243521,0.206742601082257,0.00221607816126371,0.815430563709578,0.802061801915262,0.0133687617943157
404,0.505868807289958,0.527863103259086,0.0219942959691286,0.64123936517126,0.651760563736246,0.0105211985649861,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05297060577294,1.05741262341586,-0.00444201764292917,0.210594121154587,0.211482524683173,-0.000888403528585796,0.824974149333739,0.822338076801789,0.00263607253195008
405,0.538860251243651,0.522364529266804,-0.0164957219768465,0.656190542079398,0.64400810163573,-0.0121824404436681,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.01655220103813,1.01246305802834,0.00408914300979268,0.203310440207626,0.202492611605668,0.000817828601958615,0.808133343124868,0.805253810266211,0.00287953285865716
406,0.527863103259086,0.522364529266804,-0.00549857399228215,0.652868058322034,0.648438079978882,-0.00442997834315195,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.02728752602904,1.03923030948866,-0.0119427834596206,0.205457505205807,0.207846061897731,-0.00238855669192414,0.806425580092257,0.81153557724443,-0.00510999715217342
407,0.527863103259086,0.533361677251369,0.00549857399228215,0.65231431102914,0.656744289372292,0.00442997834315217,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.0419731402451,1.05036488109677,-0.00839174085166672,0.20839462804902,0.210072976219354,-0.00167834817033338,0.810707210787406,0.811155007967819,-0.000447797180412546
408,0.527863103259086,0.527863103259086,0,0.643454354342836,0.651206816443352,0.00775246210051617,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.01020387860021,1.00964882128714,0.000555057313062379,0.202040775720041,0.201929764257429,0.000111011462612498,0.80739007288097,0.805337519229083,0.00205255365188739
409,0.533361677251369,0.533361677251369,0,0.655636794786504,0.65508304749361,-0.000553747292894036,0.6,0.6,0,0.926274329247735,0.926274329247735,0,0.976415613567873,0.984927993388168,-0.00851237982029485,0.195283122713575,0.196985598677634,-0.00170247596405898,0.787312119361127,0.789888547403686,-0.00257642804255909
410,0.527863103259086,0.516865955274522,-0.0109971479845643,0.650653069150458,0.64954557456467,-0.00110749458578807,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05285675513218,1.0687899629586,-0.0159332078264185,0.210571351026436,0.21375799259172,-0.00318664156528387,0.817541963312783,0.817266976038331,0.000274987274452076
411,0.527863103259086,0.522364529266804,-0.00549857399228215,0.647330585393094,0.64400810163573,-0.00332248375736399,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02657241396949,1.02811619265176,-0.00154377868227606,0.205314482793897,0.205623238530352,-0.000308755736455252,0.808947811787778,0.807161286194071,0.00178652559370707
412,0.527863103259086,0.527863103259086,0,0.655636794786504,0.653421805614928,-0.00221498917157614,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.02768724977532,1.00509236476077,0.0225948850145508,0.205537449955064,0.201018472952154,0.0045189770029101,0.809783368764042,0.799872729355672,0.00991063940836967
413,0.516865955274522,0.527863103259086,0.0109971479845643,0.65231431102914,0.655636794786504,0.00332248375736421,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02467917240322,1.00069011163169,0.0239890607715292,0.204935834480644,0.200138022326338,0.00479781215430572,0.806730043856749,0.792806958067433,0.0139230857893153
414,0.527863103259086,0.533361677251369,0.00549857399228215,0.662835509594126,0.666711740644384,0.00387623105025803,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05362178575105,1.06011696262568,-0.00649517687462642,0.210724357150211,0.212023392525136,-0.00129903537492518,0.82025468789458,0.817137902860744,0.00311678503383617
415,0.522364529266804,0.538860251243651,0.0164957219768465,0.64954557456467,0.65785178395808,0.00830620939341009,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.01256719197044,1.00452123211721,0.00804595985322476,0.202513438394088,0.200904246423443,0.00160919197064502,0.805832609029841,0.797756654714485,0.00807595431535679
416,0.522364529266804,0.533361677251369,0.0109971479845643,0.65231431102914,0.656744289372292,0.00442997834315217,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.075076964528,1.07111915392993,0.00395781059806755,0.2150153929056,0.214223830785986,0.000791562119613592,0.829499077520094,0.819867670345082,0.00963140717501143
417,0.516865955274522,0.533361677251369,0.0164957219768465,0.64123936517126,0.65785178395808,0.0166124187868202,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03039807631311,1.01989728845002,0.0105007878630872,0.206079615262622,0.203979457690004,0.00210015757261742,0.813683249672846,0.805292070165964,0.00839117950688106
418,0.522364529266804,0.538860251243651,0.0164957219768465,0.648438079978882,0.661728015008338,0.0132899350294561,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.07804301225748,1.08878615337667,-0.0107431411191838,0.215608602451496,0.217757230675333,-0.00214862822383666,0.829047062578752,0.825870344573137,0.00317671800561448
419,0.527863103259086,0.522364529266804,-0.00549857399228215,0.655636794786504,0.646223090807306,-0.00941370397919816,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.06596094943208,1.07078032238568,-0.0048193729536028,0.213192189886415,0.214156064477136,-0.00096387459072067,0.815275542497355,0.81675594865191,-0.00148040615455503
420,0.51136738128224,0.533361677251369,0.0219942959691286,0.639578123292578,0.659513025836762,0.0199349025441843,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02673782478755,1.02810305303284,-0.00136522824528806,0.205347564957511,0.205620610606568,-0.000273045649057474,0.809649229844131,0.805277254340658,0.0043719755034729
421,0.51136738128224,0.533361677251369,0.0219942959691286,0.645669343514412,0.659513025836762,0.0138436823223502,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04438396337859,1.04281147374524,0.00157248963335466,0.208876792675719,0.208562294749048,0.000314497926670904,0.816345897437452,0.812299881255401,0.00404601618205103
422,0.533361677251369,0.533361677251369,0,0.66062052042255,0.659513025836762,-0.00110749458578796,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02590502699083,1.02367410035551,0.00223092663531599,0.205181005398166,0.204734820071102,0.000446185327063281,0.801743271463001,0.803853561754829,-0.00211029029182863
423,0.522364529266804,0.522364529266804,0,0.653975552907822,0.656190542079398,0.00221498917157603,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07434000947384,1.07701727865892,-0.0026772691850816,0.214868001894768,0.215403455731785,-0.000535453837016225,0.819706009263198,0.817976760432916,0.00172924883028192
424,0.51136738128224,0.522364529266804,0.0109971479845643,0.640131870585472,0.646223090807306,0.00609122022183406,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05737772779425,1.03572292709547,0.0216548006987778,0.21147554555885,0.207144585419095,0.00433096013975567,0.82021363094393,0.807589721675924,0.0126239092680058
425,0.527863103259086,0.527863103259086,0,0.647884332685988,0.651760563736246,0.00387623105025803,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.02412478604776,1.04106307376364,-0.0169382877158755,0.204824957209552,0.208212614752728,-0.00338765754317508,0.809723796059482,0.813516241981397,-0.00379244592191441
426,0.522364529266804,0.533361677251369,0.0109971479845643,0.647884332685988,0.656744289372292,0.00885995668630413,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.01107017194059,1.00743113893145,0.00363903300914092,0.202214034388119,0.201486227786291,0.000727806601828113,0.810510869140474,0.806226344929921,0.00428452421055237
427,0.516865955274522,0.527863103259086,0.0109971479845643,0.654529300200716,0.645115596221518,-0.00941370397919816,0.6,0.6,0,0.925716921462553,0.938308054118864,0.012591132656311,1.08344471972339,1.07566348983525,0.00778122988814056,0.216688943944678,0.21513269796705,0.00155624597762813,0.829178935745615,0.81916228265198,0.0100166530936353
428,0.522364529266804,0.527863103259086,0.00549857399228215,0.652868058322034,0.655636794786504,0.00276873646447018,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.03621375467438,1.04510852850334,-0.00889477382896287,0.207242750934876,0.209021705700669,-0.0017789547657926,0.812758757767932,0.811879886974338,0.000878870793594166
429,0.533361677251369,0.538860251243651,0.00549857399228215,0.66892672981596,0.65785178395808,-0.0110749458578802,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.04447035511027,1.04304827895,0.00142207616027235,0.208894071022054,0.208609655789999,0.000284415232054469,0.813565059477857,0.808769265632191,0.00479579384566586
430,0.522364529266804,0.522364529266804,0,0.647884332685988,0.650099321857564,0.00221498917157603,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.09972636136965,1.1205772740317,-0.0208509126620557,0.219945272273929,0.22411545480634,-0.00417018253241105,0.831781400126318,0.833827507831074,-0.00204610770475577
431,0.516865955274522,0.533361677251369,0.0164957219768465,0.639578123292578,0.653975552907822,0.0143974296152442,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.06059993775335,1.05871627476521,0.00188366298813913,0.21211998755067,0.211743254953042,0.00037673259762791,0.81763460057841,0.812089249699297,0.00554535087911334
432,0.527863103259086,0.527863103259086,0,0.662835509594126,0.656190542079398,-0.0066449675147281,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0718022233301,1.05248553126974,0.019316692060362,0.21436044466602,0.210497106253948,0.0038633384120724,0.82785101763559,0.812987102370228,0.0148639152653621
433,0.533361677251369,0.527863103259086,-0.00549857399228215,0.653421805614928,0.653421805614928,0,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.06531156671249,1.07403445705617,-0.00872289034368268,0.213062313342498,0.214806891411234,-0.00174457806873651,0.816588536918573,0.818216520737472,-0.0016279838188995
434,0.522364529266804,0.533361677251369,0.0109971479845643,0.651760563736246,0.656190542079398,0.00442997834315206,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.04462314541066,1.04737471006137,-0.00275156465070925,0.208924629082132,0.209474942012274,-0.00055031293014185,0.812679831384876,0.813783181752936,-0.0011033503680602
435,0.522364529266804,0.533361677251369,0.0109971479845643,0.654529300200716,0.66338925688702,0.00885995668630413,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.09029579426808,1.08677522713681,0.0035205671312728,0.218059158853616,0.217355045427362,0.000704113426254621,0.83367886424016,0.825482057329132,0.00819680691102742
436,0.522364529266804,0.533361677251369,0.0109971479845643,0.653421805614928,0.664496751472808,0.0110749458578802,0.6,0.6,0,0.925716921462553,0.936526147459691,0.0108092259971376,1.05163755546936,1.04152692991705,0.0101106255523147,0.210327511093873,0.20830538598341,0.0020221251104629,0.818603831939342,0.812301738763838,0.00630209317550368
437,0.500370233297676,0.516865955274522,0.0164957219768465,0.626841935556016,0.647884332685988,0.0210423971299722,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.08344274190232,1.09302133963494,-0.00957859773261416,0.216688548380465,0.218604267926987,-0.00191571954652275,0.827567231641489,0.827542894327289,2.43373142005954e-05
438,0.51136738128224,0.533361677251369,0.0219942959691286,0.636255639535214,0.66338925688702,0.0271336173518063,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.08049631616672,1.09433476290384,-0.0138384467371224,0.216099263233344,0.218866952580769,-0.00276768934742452,0.827520861076766,0.826830281304143,0.000690579772622435
439,0.533361677251369,0.533361677251369,0,0.664496751472808,0.656744289372292,-0.00775246210051606,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.02989816553872,1.02795797306928,0.00194019246943644,0.205979633107744,0.205591594613857,0.000388038493887161,0.80279066926594,0.801960795218203,0.000829874047736268
440,0.516865955274522,0.538860251243651,0.0219942959691286,0.647330585393094,0.665050498765702,0.0177199133726083,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03909539335895,1.04268828480708,-0.00359289144812469,0.207819078671791,0.208537656961416,-0.000718578289624849,0.815775399108888,0.812516704971731,0.0032586941371574
441,0.522364529266804,0.533361677251369,0.0109971479845643,0.647330585393094,0.656744289372292,0.00941370397919816,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05312103501172,1.04547287989642,0.00764815511530448,0.210624207002344,0.209094575979283,0.00152963102306083,0.817603353249539,0.811249145252055,0.00635420799748365
442,0.522364529266804,0.527863103259086,0.00549857399228215,0.658405531250974,0.651760563736246,-0.0066449675147281,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.0501705139481,1.05836730180021,-0.0081967878521132,0.21003410278962,0.211673460360043,-0.00163935757042274,0.811339361989458,0.811327737188952,1.16248005065378e-05
443,0.516865955274522,0.516865955274522,0,0.6467768381002,0.642900607049942,-0.00387623105025814,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05401000335974,1.05925550179336,-0.00524549843362121,0.210802000671948,0.211851100358673,-0.00104909968672415,0.821884311592135,0.819703777093901,0.0021805344982343
444,0.522364529266804,0.522364529266804,0,0.643454354342836,0.651206816443352,0.00775246210051617,0.6,0.6,0,0.936526147459691,0.925716921462553,-0.0108092259971376,1.09526768035286,1.11401386282163,-0.0187461824687725,0.219053536070572,0.222802772564327,-0.00374923649375442,0.829047701668049,0.830618241261817,-0.00157053959376763
445,0.527863103259086,0.549857399228215,0.0219942959691286,0.651760563736246,0.66892672981596,0.0171661660797142,0.6,0.6,0,0.936526147459691,0.936526147459691,0,1.08463415716392,1.08467264094784,-3.84837839177976e-05,0.216926831432785,0.216934528189568,-7.69675678369275e-06,0.827249868934181,0.820390763351264,0.00685910558291658
446,0.527863103259086,0.538860251243651,0.0109971479845643,0.661174267715444,0.65785178395808,-0.0033224837573641,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03217165058548,1.01739082187212,0.0147808287133662,0.206434330117096,0.203478164374423,0.00295616574267307,0.804201045945104,0.793226537425798,0.0109745085193056
447,0.522364529266804,0.527863103259086,0.00549857399228215,0.65785178395808,0.659513025836762,0.00166124187868211,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07007039631727,1.04641690882037,0.0236534874969074,0.214014079263455,0.209283381764073,0.0047306974993816,0.825609841889685,0.811559179876858,0.0140506620128263
448,0.527863103259086,0.527863103259086,0,0.653421805614928,0.651760563736246,-0.001661241878682,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.03029997689112,1.02411727353344,0.00618270335768267,0.206059995378225,0.204823454706688,0.00123654067153653,0.809395613426438,0.804521944165109,0.00487366926132937
449,0.527863103259086,0.527863103259086,0,0.642900607049942,0.651760563736246,0.00885995668630413,0.6,0.6,0,0.936526147459691,0.936526147459691,0,1.09516057983539,1.08935273606893,0.00580784376645771,0.219032115967077,0.217870547213785,0.00116156875329157,0.834534200373041,0.82523464521479,0.00929955515825132
450,0.51136738128224,0.527863103259086,0.0164957219768465,0.639578123292578,0.645669343514412,0.00609122022183406,0.6,0.6,0,0.925716921462553,0.942004055255578,0.0162871337930242,1.05546921166973,1.05168728930585,0.00378192236388175,0.211093842333947,0.21033745786117,0.000756384472776317,0.827365564320816,0.818247330909806,0.00911823341100992
451,0.51136738128224,0.522364529266804,0.0109971479845643,0.645669343514412,0.651206816443352,0.00553747292894013,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.09089965387723,1.09829911593706,-0.00739946205983322,0.218179930775445,0.219659823187412,-0.00147989241196661,0.832179425427983,0.827956536782075,0.00422288864590747
452,0.527863103259086,0.538860251243651,0.0109971479845643,0.658959278543868,0.664496751472808,0.00553747292894002,0.6,0.6,0,0.881368349480399,0.926274329247735,0.0449059797673359,1.0200412097017,1.01345566949579,0.00658554020591051,0.204008241940339,0.202691133899157,0.0013171080411821,0.79799924152626,0.791594961472582,0.0064042800536781
453,0.516865955274522,0.533361677251369,0.0164957219768465,0.6467768381002,0.652868058322034,0.00609122022183395,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.0596789368533,1.05641714722218,0.00326178963111556,0.211935787370659,0.211283429444436,0.000652357926223118,0.825051899701535,0.817882904822829,0.00716899487870648
454,0.51136738128224,0.538860251243651,0.0274928699614108,0.639578123292578,0.65785178395808,0.0182736606655022,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.05090497325027,1.05809325375564,-0.00718828050537001,0.210180994650054,0.211618650751128,-0.00143765610107396,0.814306071585373,0.814645680832437,-0.000339609247064554
455,0.516865955274522,0.527863103259086,0.0109971479845643,0.65231431102914,0.64954557456467,-0.00276873646446996,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.0422414887833,1.03602343278731,0.00621805599598213,0.208448297756659,0.207204686557463,0.00124361119919644,0.819479195927082,0.811053748335181,0.00842544759190123
456,0.533361677251369,0.544358825235933,0.0109971479845643,0.666711740644384,0.676125444623582,0.00941370397919816,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07860457766244,1.09006677944065,-0.0114622017782116,0.215720915532488,0.21801335588813,-0.00229244035564241,0.820201940472819,0.820370652106746,-0.000168711633926844
457,0.533361677251369,0.549857399228215,0.0164957219768465,0.657298036665186,0.670587971694642,0.0132899350294563,0.6,0.6,0,0.936526147459691,0.938308054118864,0.00178190665917333,1.08390272137142,1.07971014083371,0.00419258053771432,0.216780544274284,0.215942028166742,0.000838516107542764,0.825861219316753,0.817435278081075,0.00842594123567753
458,0.516865955274522,0.533361677251369,0.0164957219768465,0.64123936517126,0.654529300200716,0.0132899350294562,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04731815668404,1.04568553071712,0.00163262596691705,0.209463631336808,0.209137106143424,0.00032652519338347,0.820307205046132,0.81238686860906,0.00792033643707202
459,0.527863103259086,0.533361677251369,0.00549857399228215,0.654529300200716,0.652868058322034,-0.00166124187868211,0.6,0.6,0,0.936526147459691,0.94322855412957,0.00670240666987854,1.00992766676094,0.996841386244167,0.0130862805167729,0.201985533352188,0.199368277248833,0.00261725610335467,0.80820196601006,0.801454202131458,0.00674776387860243
460,0.522364529266804,0.516865955274522,-0.00549857399228215,0.6467768381002,0.639024375999684,-0.00775246210051617,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02444485452997,1.04377902423968,-0.0193341697097162,0.204888970905993,0.208755804847937,-0.00386683394194323,0.813570730286249,0.818193521681962,-0.00462279139571209
461,0.544358825235933,0.533361677251369,-0.0109971479845643,0.661728015008338,0.656744289372292,-0.00498372563604599,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.01288980681557,1.02039546425935,-0.00750565744378817,0.202577961363113,0.204079092851871,-0.00150113148875775,0.797391957692767,0.798141998802188,-0.000750041109420452
462,0.538860251243651,0.527863103259086,-0.0109971479845643,0.654529300200716,0.651206816443352,-0.00332248375736399,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02077217520073,1.00677645750948,0.0139957176912444,0.204154435040146,0.201355291501897,0.00279914353824884,0.806583965879932,0.803332456448516,0.00325150943141528
463,0.533361677251369,0.527863103259086,-0.00549857399228215,0.656744289372292,0.651206816443352,-0.00553747292894002,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.00656084294344,1.02683111105625,-0.0202702681128133,0.201312168588687,0.20536622221125,-0.0040540536225627,0.798824204242559,0.804256139578237,-0.00543193533567887
464,0.527863103259086,0.538860251243651,0.0109971479845643,0.660066773129656,0.67169546628043,0.0116286931507741,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,0.992190108118672,0.993838023966553,-0.00164791584788082,0.198438021623734,0.198767604793311,-0.000329583169576153,0.795699101471992,0.795916324653201,-0.000217223181208759
465,0.533361677251369,0.527863103259086,-0.00549857399228215,0.657298036665186,0.65231431102914,-0.0049837256360461,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.0381973193937,1.03230342055223,0.00589389884147629,0.207639463878741,0.206460684110446,0.0011787797682952,0.814281001348515,0.808808254941599,0.00547274640691586
466,0.51136738128224,0.527863103259086,0.0164957219768465,0.642900607049942,0.656190542079398,0.0132899350294562,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07457128587026,1.06639288500706,0.00817840086320709,0.214914257174053,0.213278577001411,0.00163568017264135,0.825084657438058,0.814327464991268,0.0107571924467897
467,0.51136738128224,0.527863103259086,0.0164957219768465,0.643454354342836,0.653421805614928,0.00996745127209209,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07299798939362,1.06470151510025,0.00829647429337332,0.214599597878725,0.21294030302005,0.00165929485867472,0.828071292440866,0.818406646275943,0.00966464616492257
468,0.51136738128224,0.533361677251369,0.0219942959691286,0.639578123292578,0.652868058322034,0.0132899350294561,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04181514414461,1.03915159175632,0.00266355238829163,0.208363028828921,0.207830318351263,0.000532710477658155,0.813519225467113,0.807768066011079,0.00575115945603411
469,0.538860251243651,0.538860251243651,0,0.663943004179914,0.664496751472808,0.000553747292894036,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.01911313822396,1.01588000825207,0.00323312997189551,0.203822627644793,0.203176001650414,0.000646625994379174,0.803278358649018,0.801583260065413,0.0016950985836055
470,0.51136738128224,0.522364529266804,0.0109971479845643,0.642346859757048,0.651206816443352,0.00885995668630424,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.08645971393331,1.0792719382786,0.00718777565471185,0.217291942786663,0.21585438765572,0.00143755513094238,0.828504241123757,0.818750398377237,0.00975384274651958
471,0.533361677251369,0.533361677251369,0,0.662281762301232,0.652868058322034,-0.00941370397919816,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02869955736534,1.02469719479226,0.00400236257308295,0.205739911473069,0.204939438958452,0.000800472514616624,0.805515823686807,0.804168904127708,0.00134691955909894
472,0.51136738128224,0.533361677251369,0.0219942959691286,0.651206816443352,0.66338925688702,0.0121824404436681,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0674012116076,1.05228193229524,0.015119279312356,0.21348024232152,0.210456386459049,0.00302385586247123,0.826328522978654,0.816397729458554,0.0099307935200994
473,0.527863103259086,0.527863103259086,0,0.662281762301232,0.64954557456467,-0.0127361877365622,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.06184328693269,1.05589276163816,0.00595052529452977,0.212368657386538,0.211178552327632,0.00119010505890607,0.815717533315898,0.812204454043822,0.00351307927207545
474,0.505868807289958,0.533361677251369,0.0274928699614108,0.63847062870679,0.652868058322034,0.0143974296152442,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.06174830481508,1.07501823194178,-0.0132699271266978,0.212349660963017,0.215003646388356,-0.00265398542533968,0.826397208893427,0.825949498236883,0.000447710656544031
475,0.533361677251369,0.522364529266804,-0.0109971479845643,0.656190542079398,0.65231431102914,-0.00387623105025814,0.6,0.6,0,0.936526147459691,0.925716921462553,-0.0108092259971376,1.04260584595696,1.05314584596687,-0.0105400000099101,0.208521169191392,0.210629169193374,-0.00210800000198205,0.815715818581416,0.818662844579605,-0.0029470259981883
476,0.516865955274522,0.544358825235933,0.0274928699614108,0.6467768381002,0.672249213573324,0.0254723754731242,0.6,0.6,0,0.925716921462553,0.936526147459691,0.0108092259971376,1.0626339527472,1.0567233803425,0.00591057240470438,0.21252679054944,0.211344676068499,0.00118211448094094,0.819087391113389,0.813653632092879,0.00543375902050958
477,0.527863103259086,0.522364529266804,-0.00549857399228215,0.656744289372292,0.646223090807306,-0.0105211985649861,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.03082494873289,1.01583170120244,0.0149932475304553,0.206164989746578,0.203166340240487,0.00299864950609097,0.81512373776221,0.808478807916408,0.00664492984580212
478,0.51136738128224,0.533361677251369,0.0219942959691286,0.639024375999684,0.65231431102914,0.0132899350294561,0.6,0.6,0,0.925716921462553,0.936526147459691,0.0108092259971376,1.07257525761188,1.06621525810926,0.00635999950262067,0.214515051522376,0.213243051621851,0.00127199990052423,0.829175813016286,0.820496935078721,0.00867887793756472
479,0.522364529266804,0.533361677251369,0.0109971479845643,0.657298036665186,0.657298036665186,0,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04560731931742,1.0297733415089,0.015833977808523,0.209121463863484,0.205954668301779,0.00316679556170463,0.809788463172361,0.801145665795961,0.00864279737640061
480,0.527863103259086,0.522364529266804,-0.00549857399228215,0.652868058322034,0.644561848928624,-0.00830620939340998,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,0.986745352559231,0.998470157319069,-0.0117248047598379,0.197349070511846,0.199694031463814,-0.00234496095196771,0.796158352581147,0.802968852717768,-0.00681050013662088
481,0.505868807289958,0.533361677251369,0.0274928699614108,0.64123936517126,0.656744289372292,0.0155049242010322,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07608054042553,1.07869560860962,-0.00261506818408619,0.215216108085107,0.215739121721924,-0.000523013636817476,0.825535336781432,0.821914130152823,0.00362120662860832
482,0.533361677251369,0.51136738128224,-0.0219942959691286,0.657298036665186,0.648991827271776,-0.00830620939341009,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05353780069188,1.06697720154696,-0.0134394008550767,0.210707560138376,0.213395440309391,-0.00268788017101512,0.820283257225918,0.822265233336431,-0.00198197611051254
483,0.51136738128224,0.527863103259086,0.0164957219768465,0.639578123292578,0.658405531250974,0.0188274079583962,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07141658287166,1.07370116526871,-0.00228458239704654,0.214283316574332,0.214740233053742,-0.000456916479409264,0.826207267716116,0.821268756649301,0.0049385110668152
484,0.527863103259086,0.527863103259086,0,0.662281762301232,0.657298036665186,-0.0049837256360461,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04295187632816,1.03812165370274,0.00483022262541821,0.208590375265632,0.207624330740548,0.000966044525083559,0.815880410162607,0.8088069297741,0.00707348038850686
485,0.51136738128224,0.538860251243651,0.0274928699614108,0.640131870585472,0.661174267715444,0.0210423971299722,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.03914260811686,1.03050441697239,0.00863819114446929,0.207828521623372,0.206100883394478,0.00172763822889394,0.813731818992615,0.806927991490477,0.00680382750213826
486,0.516865955274522,0.522364529266804,0.00549857399228215,0.651760563736246,0.64400810163573,-0.00775246210051606,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.00079933411157,1.00279120777823,-0.00199187366666487,0.200159866822314,0.200558241555647,-0.000398374733332957,0.806329340224526,0.80677621926359,-0.000446879039063597
487,0.51136738128224,0.533361677251369,0.0219942959691286,0.639024375999684,0.664496751472808,0.0254723754731243,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.03470310204205,1.03190409363271,0.002799008409339,0.20694062040841,0.206380818726542,0.000559801681867839,0.814056907646289,0.807095909528022,0.00696099811826723
488,0.533361677251369,0.538860251243651,0.00549857399228215,0.661174267715444,0.665604246058596,0.00442997834315206,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02051954653813,1.00814694556286,0.0123726009752687,0.204103909307627,0.201629389112573,0.00247452019505381,0.79377402905852,0.787729175692035,0.00604485336648553
